sno,cno,score
2301610112,C009,21
2301610112,C011,91
2301610112,C002,78
2301610112,C008,100
2301610112,C019,62
2301610112,C016,78
2301610112,C015,63
2301610113,C024,69
2301610113,C001,86
2301610113,C003,86
2301610113,C022,89
2301610113,C012,1
2301610113,C023,89
2301610113,C002,68
2301610113,C015,55
2301610113,C016,60
2301610113,C018,60
2301610113,C008,75
2301610113,C020,89
2301610113,C004,95
2301610114,C016,76
2301610114,C011,68
2301610114,C012,69
2301610114,C001,86
2301610114,C022,78
2301610114,C024,98
2301610114,C007,95
2301610114,C003,81
2301610114,C020,80
2301610114,C021,95
2301610114,C013,95
2301610114,C017,94
2301610114,C015,66
2301610114,C002,92
2301610114,C004,95
2301610115,C023,99
2301610115,C005,78
2301610115,C020,91
2301610115,C004,86
2301610115,C024,96
2301610115,C016,72
2301610115,C002,71
2301610115,C012,69
2301610115,C021,96
2301610115,C006,88
2301610115,C013,78
2301610115,C001,60
2301610115,C007,83
2301610115,C011,68
2301610116,C021,14
2301610116,C024,94
2301610116,C018,64
2301610116,C006,76
2301610116,C022,90
2301610116,C008,99
2301610116,C012,70
2301610116,C014,62
2301610116,C013,71
2301610116,C005,73
2301610116,C016,63
2301610116,C023,89
2301610117,C022,79
2301610117,C010,66
2301610117,C017,94
2301610117,C015,95
2301610117,C018,96
2301610117,C004,86
2301610117,C001,73
2301610117,C012,89
2301610117,C014,81
2301610117,C019,63
2301610117,C023,79
2301610117,C003,63
2301610118,C006,95
2301610118,C016,42
2301610118,C009,93
2301610118,C022,47
2301610118,C012,66
2301610118,C019,73
2301610118,C011,100
2301610118,C002,39
2301610118,C023,97
2301610118,C004,71
2301610118,C010,64
2301610118,C003,71
2301610119,C003,81
2301610119,C005,99
2301610119,C006,66
2301610119,C014,94
2301610119,C004,60
2301610119,C024,92
2301610119,C010,62
2301610119,C017,100
2301610119,C007,71
2301610119,C020,77
2301610119,C021,100
2301610120,C007,65
2301610120,C004,98
2301610120,C010,91
2301610120,C014,42
2301610120,C019,64
2301610120,C017,83
2301610120,C011,60
2301610120,C006,96
2301610120,C023,67
2301610120,C001,16
2301610120,C008,97
2301610121,C024,78
2301610121,C011,66
2301610121,C014,86
2301610121,C023,94
2301610121,C017,96
2301610121,C013,86
2301610121,C002,60
2301610121,C021,89
2301610121,C019,65
2301610121,C020,100
2301610121,C009,92
2301610121,C022,99
2301610121,C018,97
2301610121,C004,95
2301610121,C008,67
2301610122,C003,78
2301610122,C020,66
2301610122,C018,65
2301610122,C015,100
2301610122,C005,74
2301610122,C019,81
2301610122,C014,62
2301610122,C008,66
2301610122,C011,69
2301610122,C004,93
2301610123,C015,56
2301610123,C022,75
2301610123,C013,87
2301610123,C023,69
2301610123,C020,87
2301610123,C017,91
2301610123,C001,83
2301610123,C018,87
2301610123,C005,100
2301610123,C012,76
2301610123,C021,79
2301610124,C024,67
2301610124,C007,64
2301610124,C018,60
2301610124,C001,100
2301610124,C012,93
2301610124,C008,88
2301610124,C010,69
2301610124,C011,90
2301610124,C013,62
2301610124,C023,69
2301610124,C005,62
2301610124,C017,92
2301610124,C004,87
2301610125,C014,76
2301610125,C012,72
2301610125,C021,68
2301610125,C011,92
2301610125,C004,97
2301610125,C019,60
2301610125,C007,95
2301610125,C002,67
2301610125,C018,87
2301610125,C013,99
2301610125,C008,90
2301610125,C020,98
2301610125,C003,65
2301610125,C010,96
2301610126,C015,75
2301610126,C009,92
2301610126,C005,76
2301610126,C019,83
2301610126,C023,66
2301610126,C014,82
2301610126,C003,96
2301610126,C018,86
2301610126,C012,79
2301610126,C007,1
2301610126,C001,60
2301610127,C009,75
2301610127,C019,62
2301610127,C017,94
2301610127,C020,63
2301610127,C013,68
2301610127,C008,50
2301610127,C015,77
2301610127,C006,76
2301610127,C010,91
2301610127,C003,87
2301610127,C001,85
2301610127,C005,92
2301610127,C007,45
2301610127,C024,61
2301610128,C005,72
2301610128,C006,85
2301610128,C016,90
2301610128,C018,86
2301610128,C008,60
2301610128,C015,81
2301610128,C011,99
2301610128,C003,81
2301610128,C013,71
2301610128,C001,69
2301610128,C007,79
2301610129,C018,85
2301610129,C008,80
2301610129,C022,66
2301610129,C010,88
2301610129,C024,81
2301610129,C015,89
2301610129,C014,60
2301610129,C001,92
2301610129,C016,71
2301610129,C004,91
2301610129,C020,83
2301610129,C005,86
2301610129,C013,67
2301610129,C012,97
2301610129,C011,13
2301610130,C002,87
2301610130,C019,82
2301610130,C003,65
2301610130,C010,82
2301610130,C014,82
2301610130,C022,78
2301610130,C007,94
2301610130,C018,86
2301610130,C024,66
2301610130,C020,81
2301610130,C013,83
2301610131,C019,84
2301610131,C015,60
2301610131,C006,83
2301610131,C018,85
2301610131,C010,87
2301610131,C007,76
2301610131,C024,90
2301610131,C023,74
2301610131,C003,81
2301610131,C020,83
2301610132,C003,64
2301610132,C014,88
2301610132,C017,69
2301610132,C015,92
2301610132,C020,81
2301610132,C004,85
2301610132,C012,100
2301610132,C018,82
2301610132,C001,21
2301610132,C007,95
2301610132,C013,88
2301610132,C011,84
2301610132,C019,92
2301610132,C002,64
2301610132,C016,95
2301610133,C016,92
2301610133,C005,79
2301610133,C004,62
2301610133,C019,92
2301610133,C023,96
2301610133,C015,79
2301610133,C009,99
2301610133,C006,93
2301610133,C003,11
2301610133,C013,61
2301610133,C001,70
2301610133,C021,77
2301610133,C002,74
2301610134,C007,78
2301610134,C013,64
2301610134,C005,82
2301610134,C023,55
2301610134,C010,93
2301610134,C004,70
2301610134,C006,67
2301610134,C015,100
2301610134,C018,74
2301610134,C014,67
2301610134,C024,93
2301610134,C017,100
2301610134,C021,79
2301610135,C017,78
2301610135,C011,66
2301610135,C021,64
2301610135,C019,67
2301610135,C007,70
2301610135,C001,100
2301610135,C013,94
2301610135,C009,96
2301610135,C024,90
2301610135,C003,67
2301610136,C017,74
2301610136,C005,97
2301610136,C012,75
2301610136,C011,96
2301610136,C021,74
2301610136,C023,66
2301610136,C018,71
2301610136,C019,62
2301610136,C016,60
2301610136,C013,93
2301610136,C010,68
2301610137,C009,83
2301610137,C015,76
2301610137,C010,100
2301610137,C024,71
2301610137,C017,61
2301610137,C004,86
2301610137,C021,64
2301610137,C006,89
2301610137,C014,99
2301610137,C022,55
2301610137,C023,62
2301610138,C019,83
2301610138,C017,62
2301610138,C004,96
2301610138,C012,94
2301610138,C020,75
2301610138,C014,92
2301610138,C005,73
2301610138,C009,72
2301610138,C022,61
2301610138,C013,76
2301610138,C023,85
2301610138,C002,80
2301610138,C010,89
2301610138,C021,80
2301610138,C008,95
2301610139,C012,80
2301610139,C010,91
2301610139,C003,72
2301610139,C009,94
2301610139,C022,64
2301610139,C002,87
2301610139,C021,41
2301610139,C014,87
2301610139,C023,79
2301610139,C007,90
2301610139,C008,15
2301610139,C016,65
2301610140,C010,18
2301610140,C013,99
2301610140,C008,100
2301610140,C015,84
2301610140,C014,48
2301610140,C024,70
2301610140,C023,68
2301610140,C016,67
2301610140,C007,100
2301610140,C020,81
2301610141,C009,70
2301610141,C017,93
2301610141,C002,91
2301610141,C008,99
2301610141,C006,95
2301610141,C004,94
2301610141,C005,82
2301610141,C020,78
2301610141,C023,89
2301610141,C015,100
2301610142,C008,66
2301610142,C019,98
2301610142,C023,91
2301610142,C016,94
2301610142,C022,84
2301610142,C012,87
2301610142,C018,75
2301610142,C014,90
2301610142,C006,74
2301610142,C004,88
2301610143,C024,81
2301610143,C023,96
2301610143,C002,61
2301610143,C016,78
2301610143,C011,92
2301610143,C010,92
2301610143,C015,81
2301610143,C006,80
2301610143,C005,99
2301610143,C018,74
2301610143,C012,68
2301610143,C019,88
2301610144,C015,70
2301610144,C017,72
2301610144,C014,43
2301610144,C007,58
2301610144,C001,87
2301610144,C008,62
2301610144,C012,71
2301610144,C023,93
2301610144,C013,97
2301610144,C020,96
2301610144,C019,89
2301610144,C016,78
2301610145,C006,74
2301610145,C021,96
2301610145,C019,97
2301610145,C005,83
2301610145,C023,9
2301610145,C017,70
2301610145,C007,97
2301610145,C004,73
2301610145,C018,92
2301610145,C011,71
2301610145,C016,70
2301610145,C009,80
2301610145,C008,85
2301610146,C012,85
2301610146,C002,45
2301610146,C019,92
2301610146,C023,76
2301610146,C021,78
2301610146,C013,69
2301610146,C009,83
2301610146,C003,77
2301610146,C016,63
2301610146,C020,67
2301610146,C008,82
2301610146,C018,96
2301610146,C007,77
2301610146,C024,98
2301610146,C015,89
2301610147,C014,68
2301610147,C003,70
2301610147,C012,97
2301610147,C016,89
2301610147,C021,97
2301610147,C007,92
2301610147,C010,67
2301610147,C019,73
2301610147,C004,88
2301610147,C011,77
2301610147,C001,60
2301610147,C002,69
2301610147,C006,95
2301610148,C023,89
2301610148,C013,80
2301610148,C002,66
2301610148,C010,100
2301610148,C008,78
2301610148,C024,97
2301610148,C006,70
2301610148,C011,84
2301610148,C016,66
2301610148,C019,94
2301610148,C001,93
2301610148,C007,97
2301610148,C014,98
2301610148,C020,39
2301610149,C010,60
2301610149,C014,88
2301610149,C001,71
2301610149,C011,69
2301610149,C016,72
2301610149,C004,88
2301610149,C019,78
2301610149,C006,70
2301610149,C015,62
2301610149,C008,85
2301610150,C015,86
2301610150,C006,87
2301610150,C002,93
2301610150,C014,80
2301610150,C012,97
2301610150,C011,94
2301610150,C021,84
2301610150,C009,86
2301610150,C001,70
2301610150,C008,94
2301610151,C019,84
2301610151,C024,60
2301610151,C017,63
2301610151,C009,66
2301610151,C016,91
2301610151,C007,65
2301610151,C023,77
2301610151,C010,71
2301610151,C006,87
2301610151,C012,75
2301610151,C018,89
2301610151,C021,95
2301610152,C007,82
2301610152,C015,65
2301610152,C023,79
2301610152,C006,82
2301610152,C008,81
2301610152,C024,70
2301610152,C001,82
2301610152,C013,74
2301610152,C022,68
2301610152,C018,89
2301610152,C019,96
2301610153,C004,62
2301610153,C021,89
2301610153,C012,85
2301610153,C023,99
2301610153,C017,88
2301610153,C018,77
2301610153,C007,68
2301610153,C006,85
2301610153,C015,0
2301610153,C002,79
2301610154,C021,96
2301610154,C010,81
2301610154,C018,78
2301610154,C009,63
2301610154,C019,82
2301610154,C006,98
2301610154,C003,100
2301610154,C008,100
2301610154,C002,68
2301610154,C004,61
2301610154,C017,95
2301610154,C023,60
2301610154,C020,82
2301610155,C021,74
2301610155,C002,80
2301610155,C013,65
2301610155,C014,83
2301610155,C012,72
2301610155,C001,78
2301610155,C005,95
2301610155,C020,95
2301610155,C007,67
2301610155,C009,84
2301610155,C016,89
2301610155,C023,73
2301610155,C019,42
2301610155,C018,97
2301610155,C008,76
2301610156,C001,80
2301610156,C018,0
2301610156,C021,61
2301610156,C024,69
2301610156,C020,91
2301610156,C004,58
2301610156,C014,84
2301610156,C005,62
2301610156,C007,65
2301610156,C019,92
2301610156,C010,11
2301610156,C023,94
2301610156,C002,70
2301610157,C011,78
2301610157,C024,88
2301610157,C013,74
2301610157,C015,74
2301610157,C017,92
2301610157,C006,97
2301610157,C020,97
2301610157,C018,60
2301610157,C019,77
2301610157,C016,85
2301610157,C022,77
2301610157,C007,66
2301610157,C009,69
2301610158,C018,99
2301610158,C017,64
2301610158,C016,66
2301610158,C004,98
2301610158,C021,70
2301610158,C007,74
2301610158,C010,93
2301610158,C005,91
2301610158,C024,86
2301610158,C006,64
2301610159,C001,84
2301610159,C017,76
2301610159,C004,60
2301610159,C021,69
2301610159,C003,18
2301610159,C011,97
2301610159,C013,69
2301610159,C002,95
2301610159,C023,65
2301610159,C015,73
2301610160,C018,87
2301610160,C010,80
2301610160,C004,70
2301610160,C024,67
2301610160,C012,98
2301610160,C021,96
2301610160,C008,98
2301610160,C022,63
2301610160,C017,82
2301610160,C003,75
2301610160,C007,62
2301610160,C002,94
2301610160,C019,74
2301610161,C023,74
2301610161,C014,91
2301610161,C010,89
2301610161,C006,84
2301610161,C005,20
2301610161,C001,66
2301610161,C012,75
2301610161,C019,66
2301610161,C003,85
2301610161,C016,82
2301610161,C017,77
2301610161,C008,37
2301610162,C006,86
2301610162,C002,50
2301610162,C014,58
2301610162,C019,85
2301610162,C004,86
2301610162,C015,74
2301610162,C023,86
2301610162,C010,85
2301610162,C005,86
2301610162,C021,77
2301610162,C007,96
2301610162,C018,78
2301610162,C016,29
2301610162,C009,99
2301610163,C015,14
2301610163,C004,68
2301610163,C009,95
2301610163,C008,68
2301610163,C019,71
2301610163,C007,88
2301610163,C024,90
2301610163,C001,83
2301610163,C021,90
2301610163,C010,61
2301610164,C013,64
2301610164,C017,97
2301610164,C002,78
2301610164,C005,73
2301610164,C009,79
2301610164,C007,60
2301610164,C003,63
2301610164,C023,76
2301610164,C024,68
2301610164,C008,79
2301610164,C022,62
2301610164,C018,89
2301610164,C015,89
2301610164,C019,88
2301610165,C003,68
2301610165,C024,83
2301610165,C001,62
2301610165,C023,77
2301610165,C002,42
2301610165,C006,71
2301610165,C005,100
2301610165,C020,90
2301610165,C011,65
2301610165,C022,95
2301610165,C017,82
2301610165,C010,92
2301610165,C019,94
2301610165,C004,67
2301610165,C013,66
2301610166,C022,75
2301610166,C020,78
2301610166,C017,61
2301610166,C010,80
2301610166,C003,81
2301610166,C007,69
2301610166,C004,65
2301610166,C006,99
2301610166,C024,78
2301610166,C011,92
2301610166,C023,100
2301610166,C016,88
2301610167,C008,66
2301610167,C002,63
2301610167,C015,75
2301610167,C006,61
2301610167,C024,79
2301610167,C005,62
2301610167,C001,95
2301610167,C023,97
2301610167,C009,71
2301610167,C004,87
2301610167,C013,83
2301610167,C020,90
2301610168,C003,69
2301610168,C012,66
2301610168,C024,67
2301610168,C014,85
2301610168,C002,63
2301610168,C020,71
2301610168,C022,83
2301610168,C001,85
2301610168,C006,78
2301610168,C015,93
2301610168,C017,62
2301610168,C004,70
2301610168,C021,67
2301610168,C023,89
2301610169,C019,50
2301610169,C001,83
2301610169,C005,83
2301610169,C023,64
2301610169,C022,22
2301610169,C004,88
2301610169,C003,93
2301610169,C020,69
2301610169,C011,83
2301610169,C002,61
2301610169,C018,19
2301610169,C024,94
2301610169,C021,75
2301610169,C016,69
2301610170,C016,12
2301610170,C007,79
2301610170,C002,39
2301610170,C024,87
2301610170,C017,60
2301610170,C019,99
2301610170,C018,94
2301610170,C003,68
2301610170,C004,65
2301610170,C009,77
2301610171,C020,68
2301610171,C005,62
2301610171,C017,83
2301610171,C012,83
2301610171,C018,24
2301610171,C016,97
2301610171,C011,85
2301610171,C022,87
2301610171,C006,98
2301610171,C023,89
2301610171,C001,60
2301610171,C009,76
2301610172,C016,69
2301610172,C006,76
2301610172,C018,89
2301610172,C019,100
2301610172,C004,93
2301610172,C017,77
2301610172,C022,81
2301610172,C008,98
2301610172,C002,79
2301610172,C015,71
2301610172,C009,82
2301610172,C013,63
2301610172,C011,82
2301610172,C007,67
2301610172,C001,88
2301610173,C013,100
2301610173,C020,91
2301610173,C019,84
2301610173,C024,85
2301610173,C006,64
2301610173,C002,70
2301610173,C009,72
2301610173,C016,74
2301610173,C003,85
2301610173,C018,86
2301610173,C015,75
2301610173,C007,68
2301610173,C017,100
2301610173,C010,83
2301610174,C018,86
2301610174,C005,87
2301610174,C020,63
2301610174,C007,84
2301610174,C012,96
2301610174,C006,93
2301610174,C023,94
2301610174,C016,55
2301610174,C003,63
2301610174,C013,95
2301610174,C019,92
2301610174,C004,21
2301610174,C008,65
2301610174,C010,96
2301610175,C010,71
2301610175,C012,69
2301610175,C018,70
2301610175,C009,61
2301610175,C001,82
2301610175,C013,96
2301610175,C002,90
2301610175,C016,97
2301610175,C007,75
2301610175,C011,73
2301610175,C023,85
2301610175,C022,96
2301610175,C020,69
2301610176,C013,74
2301610176,C022,85
2301610176,C018,90
2301610176,C003,62
2301610176,C010,57
2301610176,C007,92
2301610176,C014,69
2301610176,C004,74
2301610176,C009,60
2301610176,C012,83
2301610177,C012,99
2301610177,C011,82
2301610177,C001,91
2301610177,C007,92
2301610177,C006,14
2301610177,C013,77
2301610177,C010,82
2301610177,C014,70
2301610177,C015,55
2301610177,C016,86
2301610177,C018,73
2301610178,C011,70
2301610178,C017,66
2301610178,C002,74
2301610178,C014,79
2301610178,C006,77
2301610178,C016,6
2301610178,C023,66
2301610178,C009,87
2301610178,C005,71
2301610178,C020,97
2301610178,C024,89
2301610178,C003,61
2301610178,C010,87
2301610179,C007,96
2301610179,C012,74
2301610179,C005,83
2301610179,C023,72
2301610179,C002,67
2301610179,C016,29
2301610179,C020,100
2301610179,C017,64
2301610179,C004,70
2301610179,C013,71
2301610179,C022,69
2301610179,C014,71
2301610179,C006,85
2301610179,C018,97
2301610179,C011,64
2301610180,C005,66
2301610180,C006,83
2301610180,C010,94
2301610180,C014,85
2301610180,C003,63
2301610180,C021,94
2301610180,C015,65
2301610180,C018,62
2301610180,C020,89
2301610180,C024,10
2301610180,C023,100
2301610180,C004,96
2301610180,C008,70
2301610180,C009,74
2301610180,C012,97
2301610181,C014,27
2301610181,C013,79
2301610181,C006,63
2301610181,C017,70
2301610181,C004,96
2301610181,C011,60
2301610181,C008,1
2301610181,C022,91
2301610181,C003,89
2301610181,C019,79
2301610181,C009,94
2301610182,C007,77
2301610182,C014,12
2301610182,C023,83
2301610182,C008,72
2301610182,C002,98
2301610182,C019,97
2301610182,C024,99
2301610182,C013,96
2301610182,C020,68
2301610182,C004,89
2301610183,C016,67
2301610183,C001,83
2301610183,C010,98
2301610183,C015,76
2301610183,C005,60
2301610183,C002,37
2301610183,C007,67
2301610183,C006,76
2301610183,C014,75
2301610183,C020,74
2301610183,C011,98
2301610183,C019,64
2301610183,C013,71
2301610183,C023,71
2301610184,C018,80
2301610184,C003,39
2301610184,C001,64
2301610184,C013,66
2301610184,C002,97
2301610184,C005,79
2301610184,C006,96
2301610184,C024,91
2301610184,C014,97
2301610184,C021,99
2301610184,C004,72
2301610184,C019,60
2301610185,C016,72
2301610185,C023,68
2301610185,C015,64
2301610185,C011,60
2301610185,C003,91
2301610185,C021,61
2301610185,C024,69
2301610185,C007,69
2301610185,C008,88
2301610185,C009,66
2301610185,C012,61
2301610185,C010,81
2301610185,C019,85
2301610185,C013,87
2301610185,C005,87
2301610186,C010,73
2301610186,C007,71
2301610186,C005,92
2301610186,C022,18
2301610186,C011,94
2301610186,C023,96
2301610186,C015,91
2301610186,C002,59
2301610186,C004,97
2301610186,C012,78
2301610186,C013,94
2301610186,C006,100
2301610186,C001,80
2301610186,C008,82
2301610187,C016,99
2301610187,C008,82
2301610187,C002,95
2301610187,C013,91
2301610187,C023,85
2301610187,C005,33
2301610187,C001,86
2301610187,C014,60
2301610187,C017,17
2301610187,C004,73
2301610187,C007,82
2301610187,C021,99
2301610187,C020,60
2301610188,C017,84
2301610188,C020,88
2301610188,C024,98
2301610188,C021,85
2301610188,C006,87
2301610188,C023,95
2301610188,C001,89
2301610188,C018,70
2301610188,C022,95
2301610188,C003,77
2301610188,C011,94
2301610188,C005,65
2301610189,C014,65
2301610189,C006,72
2301610189,C011,65
2301610189,C017,42
2301610189,C020,96
2301610189,C007,65
2301610189,C002,70
2301610189,C008,96
2301610189,C004,82
2301610189,C019,96
2301610189,C015,88
2301610189,C023,40
2301610190,C009,71
2301610190,C018,79
2301610190,C005,67
2301610190,C014,94
2301610190,C020,72
2301610190,C012,99
